applicant_id,age,marital_status,education,employment_type,employment_years,annual_income,credit_history_length_years,num_late_payments_last_year,credit_utilization_pct,num_existing_loans,num_credit_inquiries_last_6m,loan_amount,loan_term_months,loan_purpose,monthly_debt_obligations,debt_to_income_ratio,default
APP010401,28,Married,Graduate,Self-Employed,5.1,120000.0,1.2,1,76.7,2,1,69490.0,60,Business,1872.0,0.187,0
APP005764,39,Married,High School,Salaried,4.7,120000.0,0.1,2,6.8,1,1,165837.0,12,Business,2493.0,0.249,0
APP008915,27,Divorced,High School,Self-Employed,6.3,120000.0,6.7,1,38.7,0,0,124714.0,36,Auto,3362.0,0.336,0
APP014641,42,Single,Post Graduate,Salaried,11.7,120000.0,0.6,0,50.6,1,2,71651.0,36,Medical,3548.0,0.355,0
APP009692,52,Single,Graduate,Salaried,17.8,120000.0,1.6,2,55.5,0,0,192827.0,48,Home Improvement,1259.0,0.126,1
APP010359,31,Married,Post Graduate,Business Owner,8.0,120000.0,10.9,0,23.7,1,2,343118.0,48,Education,4500.0,0.45,0
APP007985,28,Single,Graduate,Salaried,4.8,120000.0,3.2,1,22.7,1,2,153125.0,48,Medical,1278.0,0.128,0
APP008516,27,Single,High School,Self-Employed,2.0,120000.0,5.9,0,62.0,0,0,149924.0,36,Business,5272.0,0.527,0
APP002506,47,Single,Graduate,Self-Employed,7.7,120000.0,3.0,0,15.5,0,1,99442.0,12,Home Improvement,1647.0,0.165,0
APP014680,34,Married,Graduate,Salaried,1.1,120000.0,12.2,0,58.2,2,0,82574.0,48,Auto,1797.0,0.18,0
APP011492,56,Single,Graduate,Salaried,6.5,120000.0,0.2,0,36.7,0,1,130464.0,48,Personal,5041.0,0.504,1
APP010236,51,Married,Graduate,Self-Employed,0.8,120000.0,14.9,0,22.6,1,1,119711.0,36,Personal,5019.0,0.502,0
APP006658,38,Married,Graduate,Salaried,0.7,120000.0,14.9,0,68.7,1,0,114454.0,24,Personal,954.0,0.095,0
APP010013,58,Married,Graduate,Salaried,14.5,120000.0,3.2,0,43.2,0,0,240195.0,24,Home Improvement,2153.0,0.215,0
APP007818,40,Single,Graduate,Salaried,2.8,120000.0,5.4,0,44.2,2,2,113045.0,24,Medical,1277.0,0.128,0
APP012857,27,Married,High School,Salaried,2.4,120000.0,11.0,1,45.5,2,1,105415.0,36,Medical,1991.0,0.199,0
APP012277,43,Divorced,Graduate,Salaried,2.1,120000.0,3.9,1,21.4,0,1,113893.0,36,Education,4566.0,0.457,1
APP005818,38,Divorced,High School,Self-Employed,1.0,120000.0,2.7,2,36.8,2,2,125021.0,48,Auto,635.0,0.064,1
APP010799,58,Married,Graduate,Salaried,4.0,240999.0,4.1,1,5.5,1,2,50000.0,36,Business,2837.0,0.141,0
APP006560,47,Married,Graduate,Business Owner,4.7,120000.0,5.6,2,31.8,0,0,82973.0,36,Home Improvement,4343.0,0.434,0
APP009362,41,Single,Graduate,Salaried,2.3,120000.0,0.8,1,18.4,3,2,66023.0,60,Medical,2695.0,0.27,0
APP000756,62,Divorced,Graduate,Business Owner,0.7,120000.0,21.7,1,25.9,1,0,64978.0,24,Home Improvement,4571.0,0.457,0
APP000316,39,Divorced,High School,Salaried,1.6,120000.0,0.2,0,38.0,0,0,57799.0,48,Home Improvement,3152.0,0.315,0
APP014206,34,Divorced,Graduate,Salaried,3.8,120000.0,0.6,1,29.5,2,1,50000.0,48,Home Improvement,2222.0,0.222,0
APP002651,36,Single,Graduate,Salaried,2.6,120000.0,2.6,0,36.6,1,0,129691.0,60,Medical,5247.0,0.525,0
APP013633,46,Divorced,High School,Business Owner,9.5,120000.0,6.7,1,29.2,2,0,114786.0,48,Auto,3234.0,0.323,0
APP000215,44,Single,High School,Self-Employed,5.6,146812.0,6.3,1,42.7,3,1,125521.0,36,Personal,1614.0,0.132,0
APP013099,46,Single,Graduate,Salaried,3.8,139274.0,0.6,1,39.9,1,1,58650.0,48,Personal,3019.0,0.26,0
APP002137,54,Single,Graduate,Salaried,0.9,120000.0,1.8,0,77.1,2,0,108492.0,48,Personal,2961.0,0.296,1
APP000533,42,Married,High School,Salaried,6.5,120000.0,13.1,0,33.8,4,0,63567.0,36,Business,1124.0,0.112,1
APP003939,28,Married,High School,Business Owner,3.1,120000.0,1.4,0,8.3,1,1,56021.0,24,Medical,3179.0,0.318,0
APP004755,40,Single,High School,Salaried,3.4,120000.0,1.9,2,17.0,2,2,50000.0,24,Education,1402.0,0.14,0
APP004664,40,Married,Graduate,Salaried,5.7,120000.0,5.5,0,45.8,2,0,103682.0,36,Business,1886.0,0.189,0
APP009435,22,Single,High School,Salaried,8.6,120000.0,0.3,1,28.0,4,2,152235.0,36,Business,2422.0,0.242,0
APP007497,26,Divorced,High School,Self-Employed,0.8,120000.0,15.0,0,26.5,0,1,120768.0,48,Personal,5027.0,0.503,0
APP010744,34,Single,Graduate,Salaried,5.3,120000.0,2.2,0,10.9,1,0,99840.0,24,Home Improvement,2637.0,0.264,0
APP007113,27,Single,Graduate,Salaried,2.8,120000.0,0.7,0,24.2,2,1,50000.0,24,Education,4412.0,0.441,1
APP012179,35,Married,High School,Salaried,1.1,120000.0,14.0,1,51.8,2,0,50000.0,36,Education,3100.0,0.31,0
APP005475,37,Single,High School,Self-Employed,2.1,120000.0,0.1,0,36.0,2,2,208823.0,12,Business,3706.0,0.371,0
APP011506,38,Married,High School,Business Owner,1.7,120000.0,18.9,1,31.7,2,2,87188.0,24,Personal,2079.0,0.208,0
APP004433,23,Divorced,Graduate,Self-Employed,6.4,120000.0,0.1,0,31.3,1,0,59604.0,48,Business,3113.0,0.311,0
APP001510,25,Single,Graduate,Salaried,1.8,120000.0,3.1,1,84.7,2,2,71332.0,60,Medical,874.0,0.087,0
APP012426,64,Divorced,Graduate,Salaried,0.1,120000.0,14.0,1,50.3,2,0,189985.0,60,Home Improvement,1404.0,0.14,0
APP000747,50,Divorced,Graduate,Salaried,4.2,120000.0,2.4,0,77.2,1,0,157087.0,60,Education,1199.0,0.12,0
APP007255,40,Single,Graduate,Salaried,3.0,120110.0,10.5,1,27.9,1,3,107097.0,36,Personal,1482.0,0.148,0
APP009698,52,Divorced,High School,Salaried,0.3,120000.0,7.1,0,22.9,0,1,76685.0,60,Business,3914.0,0.391,0
APP001887,32,Married,Graduate,Salaried,1.0,120000.0,2.8,1,58.2,0,1,50000.0,24,Auto,1158.0,0.116,0
APP006078,64,Single,Post Graduate,Self-Employed,3.2,120000.0,3.0,0,21.8,3,3,71021.0,36,Business,3756.0,0.376,0
APP009656,43,Married,Graduate,Salaried,9.5,120000.0,3.0,0,39.5,3,2,54597.0,24,Auto,802.0,0.08,0
APP011528,26,Divorced,Graduate,Business Owner,10.1,120000.0,12.6,3,11.9,1,1,118131.0,36,Business,1356.0,0.136,0
APP002423,58,Single,Post Graduate,Salaried,9.4,120000.0,1.1,1,22.6,1,0,50000.0,24,Education,628.0,0.063,0
APP000078,41,Married,High School,Business Owner,11.9,120000.0,0.2,0,79.2,1,1,204855.0,24,Business,2268.0,0.227,0
APP011531,25,Married,High School,Salaried,1.9,120000.0,2.6,0,25.6,0,0,211977.0,12,Home Improvement,4297.0,0.43,0
APP004413,30,Married,Graduate,Self-Employed,13.1,120000.0,2.1,1,74.7,1,1,50000.0,48,Personal,2032.0,0.203,0
APP008482,54,Married,Post Graduate,Salaried,0.0,120000.0,3.3,0,42.8,3,1,353536.0,36,Home Improvement,1402.0,0.14,0
APP011348,56,Single,Graduate,Business Owner,,120000.0,7.4,0,54.8,5,1,85194.0,48,Auto,4376.0,0.438,0
APP012246,60,Divorced,Graduate,Self-Employed,6.7,120000.0,5.3,0,50.9,1,2,135252.0,12,Auto,655.0,0.066,0
APP011104,21,Married,Graduate,Self-Employed,11.1,120000.0,14.4,0,87.4,0,0,116015.0,48,Auto,3105.0,0.31,1
APP002223,32,Single,Post Graduate,Self-Employed,1.0,120000.0,12.3,0,24.7,2,2,121952.0,36,Business,4853.0,0.485,1
APP003638,27,Married,High School,Self-Employed,3.1,120000.0,19.7,2,54.7,0,0,120283.0,48,Medical,2600.0,0.26,0
APP003667,30,Divorced,High School,Salaried,9.2,120000.0,9.9,0,13.1,2,1,61024.0,36,Auto,5496.0,0.55,0
APP005812,39,Single,High School,Self-Employed,2.8,120000.0,0.6,1,23.3,0,2,100614.0,12,Home Improvement,5185.0,0.518,0
APP006291,27,Single,Graduate,Salaried,5.4,120000.0,5.2,1,10.9,0,0,60812.0,12,Home Improvement,3225.0,0.322,0
APP009844,45,Single,Graduate,Salaried,1.2,120000.0,5.6,2,34.8,1,0,224279.0,24,Business,5132.0,0.513,0
APP009206,24,Single,Graduate,Salaried,0.4,120000.0,2.4,0,6.6,1,1,159012.0,60,Home Improvement,5143.0,0.514,0
APP010807,51,Single,Post Graduate,Business Owner,4.1,120000.0,3.0,3,44.3,0,2,131752.0,60,Business,917.0,0.092,0
APP008559,50,Married,Graduate,Self-Employed,2.4,120000.0,10.4,0,28.2,0,2,81817.0,12,Personal,1338.0,0.134,0
APP002051,64,Single,Graduate,Business Owner,14.1,120000.0,1.3,0,52.4,1,0,110727.0,24,Auto,1972.0,0.197,0
APP003405,37,Single,Graduate,Salaried,2.3,120000.0,3.1,0,58.4,0,1,156346.0,36,Personal,1824.0,0.182,0
APP009920,44,Single,Graduate,Salaried,1.0,120000.0,0.0,0,20.3,0,3,103721.0,36,Personal,3311.0,0.331,0
APP000074,28,Single,Graduate,Salaried,2.5,120000.0,2.4,1,52.6,0,1,281575.0,48,Medical,4466.0,0.447,0
APP005022,48,Single,High School,Salaried,3.9,120000.0,1.0,0,11.4,0,0,211529.0,48,Auto,1434.0,0.143,0
APP000826,34,Single,High School,Salaried,0.0,120000.0,0.1,0,65.4,2,0,67925.0,36,Business,1829.0,0.183,0
APP007977,39,Single,Graduate,Salaried,0.4,120000.0,30.0,2,17.0,2,1,69865.0,48,Auto,4015.0,0.402,0
APP004417,49,Married,Graduate,Self-Employed,0.3,120000.0,4.2,0,72.0,1,0,120024.0,48,Personal,1551.0,0.155,1
APP002728,44,Single,High School,Salaried,0.5,120000.0,0.6,2,74.1,0,0,84678.0,48,Business,1342.0,0.134,0
APP005909,48,Married,High School,Self-Employed,15.5,120000.0,1.0,0,61.5,2,1,63975.0,60,Education,629.0,0.063,0
APP004082,63,Married,Graduate,Salaried,1.8,120000.0,1.2,1,41.7,1,2,50000.0,36,Medical,3601.0,0.36,0
APP008685,47,Married,Graduate,Self-Employed,5.3,120000.0,3.2,0,62.8,1,2,66253.0,12,Education,3829.0,0.383,0
APP008928,48,Single,Post Graduate,Business Owner,2.2,120000.0,7.1,0,56.1,2,1,103015.0,36,Education,1087.0,0.109,0
APP014710,33,Divorced,High School,Salaried,5.6,120000.0,4.2,0,65.8,1,2,61098.0,36,Auto,1840.0,0.184,0
APP005922,49,Single,Graduate,Salaried,8.4,120000.0,0.2,1,59.7,0,1,72659.0,12,Business,4384.0,0.438,0
APP000650,28,Single,Graduate,Self-Employed,10.3,120000.0,4.4,0,54.6,3,0,229857.0,36,Medical,584.0,0.058,0
APP006599,30,Divorced,High School,Business Owner,25.2,120000.0,0.9,0,13.8,3,3,62402.0,60,Business,3066.0,0.307,0
APP008109,58,Divorced,High School,Salaried,14.4,120000.0,2.0,2,60.8,1,0,68103.0,48,Business,5493.0,0.549,0
APP014355,23,Single,Graduate,Salaried,5.5,120000.0,2.5,2,24.8,1,0,205790.0,48,Home Improvement,2920.0,0.292,0
APP001213,40,Single,Graduate,Salaried,0.4,120000.0,7.3,0,38.6,3,0,148785.0,60,Home Improvement,4069.0,0.407,0
APP009730,35,Single,Graduate,Business Owner,9.4,120000.0,2.9,0,49.5,3,1,163638.0,48,Education,4834.0,0.483,0
APP005781,58,Married,Graduate,Business Owner,8.4,120000.0,15.0,1,36.3,0,1,50000.0,48,Auto,3385.0,0.338,0
APP001083,42,Single,Graduate,Salaried,4.2,120000.0,7.6,0,46.4,0,1,152743.0,60,Medical,3219.0,0.322,0
APP010812,63,Single,Graduate,Salaried,9.1,120000.0,4.3,0,21.5,0,1,226539.0,36,Home Improvement,1408.0,0.141,0
APP014307,31,Married,Graduate,Salaried,16.4,120000.0,10.4,0,8.3,0,0,242477.0,36,Education,649.0,0.065,0
APP005039,48,Single,Post Graduate,Self-Employed,5.2,120000.0,18.4,0,44.4,2,2,356106.0,48,Home Improvement,4276.0,0.428,0
APP007913,52,Single,High School,Self-Employed,18.7,120000.0,0.1,0,40.1,0,0,250954.0,48,Personal,4402.0,0.44,0
APP004529,51,Single,Post Graduate,Salaried,0.4,120000.0,4.8,1,39.3,0,1,230603.0,36,Personal,527.0,0.053,0
APP010406,39,Married,Graduate,Salaried,1.1,120000.0,23.2,3,17.4,1,0,54004.0,48,Medical,4112.0,0.411,0
APP004045,21,Single,High School,Business Owner,9.6,120000.0,7.7,3,29.7,0,0,122599.0,48,Auto,1830.0,0.183,0
APP009943,31,Married,Graduate,Salaried,1.1,120000.0,0.2,1,19.2,2,1,208094.0,24,Home Improvement,3177.0,0.318,0
APP008966,41,Married,Graduate,Salaried,3.8,120000.0,0.0,2,12.7,1,0,54501.0,48,Auto,1776.0,0.178,0
APP010881,26,Single,High School,Business Owner,1.9,120000.0,11.3,1,27.2,4,0,50000.0,12,Education,4549.0,0.455,0
APP007846,29,Married,Graduate,Salaried,4.5,120000.0,3.0,1,21.2,1,1,50000.0,36,Home Improvement,1079.0,0.108,0
APP004758,37,Single,High School,Salaried,2.6,120000.0,6.9,0,32.5,0,2,161738.0,24,Personal,2140.0,0.214,0
APP005050,58,Single,Graduate,Business Owner,13.9,120000.0,2.1,1,75.0,0,3,90433.0,48,Business,2564.0,0.256,1
APP000026,32,Married,Post Graduate,Salaried,2.5,120000.0,4.8,2,9.1,1,2,111142.0,60,Home Improvement,2740.0,0.274,1
APP011046,28,Married,High School,Business Owner,5.4,120000.0,13.5,2,58.9,0,2,50000.0,36,Personal,5213.0,0.521,0
APP012511,63,Married,Post Graduate,Salaried,2.0,120000.0,7.3,0,12.3,2,0,162350.0,36,Auto,5039.0,0.504,0
APP009337,30,Single,Post Graduate,Salaried,11.8,120000.0,9.5,0,40.1,1,1,203251.0,48,Auto,1161.0,0.116,0
APP012641,47,Single,Graduate,Salaried,0.5,120000.0,1.1,1,53.4,2,1,50000.0,36,Home Improvement,4695.0,0.47,0
APP007675,63,Single,High School,Salaried,1.2,120000.0,5.5,1,46.0,0,1,56234.0,24,Personal,1597.0,0.16,0
APP006935,46,Married,Graduate,Salaried,2.7,120000.0,2.0,1,23.7,1,1,50000.0,60,Auto,4638.0,0.464,0
APP004839,32,Married,Graduate,Salaried,2.5,120000.0,29.1,0,41.0,1,0,72684.0,36,Personal,3054.0,0.305,0
APP007082,54,Single,High School,Salaried,,,,1,,0,0,255249.0,36,Business,5188.0,0.519,0
APP007559,59,Married,Graduate,Self-Employed,2.6,120000.0,5.7,3,33.2,2,3,79118.0,48,Personal,4689.0,0.469,1
APP009830,64,Married,Graduate,Self-Employed,9.2,120000.0,2.3,3,68.0,0,0,165237.0,24,Home Improvement,3608.0,0.361,1
APP003277,63,Married,Post Graduate,Salaried,21.5,120000.0,23.0,0,28.8,0,0,50000.0,36,Personal,1527.0,0.153,0
APP003873,64,Single,High School,Salaried,2.3,120000.0,7.3,2,33.2,1,0,209444.0,12,Business,2702.0,0.27,0
APP003391,35,Single,Graduate,Self-Employed,16.3,120000.0,1.8,2,53.9,3,1,50000.0,36,Education,4118.0,0.412,1
APP006992,30,Married,Graduate,Salaried,5.3,120000.0,0.8,1,54.4,4,1,150194.0,36,Personal,1810.0,0.181,0
APP003059,31,Divorced,High School,Business Owner,3.3,120000.0,0.3,2,46.8,1,2,50000.0,36,Business,4915.0,0.492,1
APP007331,38,Married,Post Graduate,Salaried,5.6,120000.0,18.9,1,53.3,2,1,98323.0,48,Personal,3553.0,0.355,0
APP002367,36,Married,High School,Self-Employed,3.1,120000.0,4.7,0,64.2,2,0,130513.0,24,Auto,2718.0,0.272,0
APP010496,41,Married,High School,Salaried,3.2,120000.0,5.9,1,47.0,1,1,50000.0,24,Medical,3443.0,0.344,0
APP006890,41,Married,Post Graduate,Self-Employed,2.8,120000.0,9.6,3,66.9,1,1,50000.0,24,Medical,3626.0,0.363,0
APP006289,52,Single,Graduate,Salaried,7.2,120000.0,5.7,0,76.7,0,1,61645.0,36,Medical,4689.0,0.469,0
APP000658,61,Single,Post Graduate,Business Owner,15.0,120000.0,3.3,2,29.9,0,1,168163.0,60,Auto,1917.0,0.192,1
APP013967,55,Single,Graduate,Salaried,0.6,120000.0,4.6,1,42.8,2,0,559414.0,60,Business,5056.0,0.506,1
APP014163,32,Married,Post Graduate,Salaried,4.4,120000.0,3.2,0,47.4,0,0,147850.0,24,Business,4467.0,0.447,0
APP014204,53,Married,Graduate,Salaried,0.8,120000.0,4.5,2,13.2,0,1,50000.0,12,Education,5430.0,0.543,0
APP011786,30,Single,High School,Self-Employed,3.1,120000.0,4.7,0,32.2,2,0,64359.0,36,Home Improvement,978.0,0.098,0
APP014721,28,Single,Post Graduate,Self-Employed,6.1,120000.0,5.1,0,13.7,2,0,79626.0,60,Personal,3005.0,0.3,0
APP013524,63,Married,High School,Salaried,5.2,120000.0,14.3,1,66.9,1,2,92956.0,12,Education,2055.0,0.206,0
APP013733,33,Single,High School,Salaried,5.8,120000.0,2.3,0,16.8,0,1,113571.0,24,Business,5137.0,0.514,0
APP014788,60,Married,High School,Salaried,2.0,120000.0,1.5,1,14.5,0,3,289231.0,48,Personal,533.0,0.053,0
APP004929,33,Married,Graduate,Business Owner,3.8,120000.0,1.9,0,23.5,1,0,50000.0,12,Education,2822.0,0.282,0
APP014002,61,Married,High School,Salaried,0.2,120000.0,2.5,2,49.4,1,3,72628.0,60,Business,4848.0,0.485,1
APP006114,53,Married,Graduate,Salaried,6.4,120000.0,0.8,0,36.1,4,2,83315.0,36,Business,664.0,0.066,0
APP007400,49,Married,Graduate,Salaried,3.5,120000.0,3.2,4,11.6,1,1,77452.0,36,Auto,2780.0,0.278,1
APP014720,52,Single,High School,Self-Employed,18.6,120000.0,3.2,0,80.0,4,1,116329.0,36,Education,2363.0,0.236,0
APP013908,41,Single,High School,Salaried,3.7,120000.0,5.0,1,31.2,2,1,59673.0,36,Medical,2212.0,0.221,0
APP007552,35,Married,High School,Salaried,22.8,120000.0,8.8,1,49.7,1,0,74681.0,36,Business,1029.0,0.103,0
APP010842,58,Married,Graduate,Salaried,4.5,120000.0,4.8,2,12.5,2,2,243023.0,36,Medical,1988.0,0.199,1
APP010691,44,Single,Post Graduate,Salaried,0.3,120000.0,2.4,0,21.5,3,1,131861.0,60,Business,1719.0,0.172,0
APP011739,38,Married,Post Graduate,Salaried,1.5,120000.0,30.0,0,34.6,1,1,95167.0,36,Personal,3796.0,0.38,0
APP005263,30,Single,Graduate,Self-Employed,1.7,120000.0,0.2,0,36.4,1,0,151831.0,12,Home Improvement,4348.0,0.435,0
APP000910,26,Married,Graduate,Self-Employed,4.1,120000.0,3.1,1,8.7,0,1,190185.0,36,Business,1517.0,0.152,1
APP011707,35,Married,Graduate,Business Owner,3.2,191103.0,14.0,0,53.4,2,0,162109.0,36,Personal,2513.0,0.158,1
APP010896,22,Single,Graduate,Self-Employed,2.7,120000.0,15.2,1,30.3,0,0,113761.0,36,Home Improvement,1579.0,0.158,0
APP012131,42,Single,Graduate,Salaried,6.5,120000.0,0.4,1,42.9,1,1,118677.0,48,Business,4942.0,0.494,1
APP001979,29,Single,High School,Self-Employed,14.0,120000.0,1.8,3,7.9,2,2,74691.0,12,Auto,2411.0,0.241,0
APP000933,30,Married,High School,Salaried,2.8,120000.0,0.2,1,11.2,1,1,175119.0,60,Business,5226.0,0.523,0
APP001975,46,Married,Graduate,Business Owner,3.5,120000.0,10.9,1,44.7,2,1,87058.0,48,Business,2960.0,0.296,0
APP007002,35,Single,Post Graduate,Salaried,2.6,120000.0,7.5,2,71.6,0,1,98259.0,36,Home Improvement,3619.0,0.362,0
APP012653,63,Married,Post Graduate,Salaried,0.5,120000.0,5.1,2,25.9,1,0,52149.0,24,Business,4957.0,0.496,0
APP013492,37,Married,Post Graduate,Self-Employed,3.1,120000.0,3.9,0,8.7,1,0,100945.0,24,Auto,3496.0,0.35,0
APP005015,39,Single,High School,Salaried,0.3,120000.0,3.0,1,9.4,0,2,105455.0,36,Auto,3518.0,0.352,0
APP004701,24,Married,High School,Self-Employed,14.0,120000.0,12.7,0,74.3,2,1,106471.0,48,Medical,3518.0,0.352,0
APP004281,26,Married,Post Graduate,Salaried,0.2,120000.0,3.9,0,45.4,0,0,151861.0,24,Medical,2071.0,0.207,0
APP002935,41,Divorced,Graduate,Self-Employed,15.1,120000.0,3.2,1,43.4,3,1,130119.0,24,Education,1659.0,0.166,0
APP013614,46,Single,Graduate,Salaried,9.0,120000.0,13.0,0,48.2,1,0,230207.0,24,Business,2916.0,0.292,0
APP000226,49,Married,Graduate,Salaried,9.3,120000.0,3.2,0,22.7,1,1,70616.0,60,Education,3056.0,0.306,0
APP010224,25,Divorced,High School,Salaried,10.1,120000.0,2.7,2,63.6,1,1,65937.0,60,Personal,3895.0,0.39,1
APP001031,56,Married,Post Graduate,Self-Employed,9.9,120000.0,1.2,1,15.7,1,2,67178.0,60,Education,2446.0,0.245,1
APP001072,25,Single,Graduate,Salaried,0.4,120000.0,14.6,1,19.8,1,0,144215.0,36,Business,3368.0,0.337,0
APP013537,53,Single,High School,Salaried,1.3,120000.0,9.3,2,59.4,0,2,67637.0,36,Auto,1215.0,0.122,0
APP002557,49,Single,High School,Salaried,5.3,120000.0,7.6,0,17.4,1,1,212425.0,48,Auto,2070.0,0.207,0
APP002471,56,Married,Post Graduate,Business Owner,3.1,120000.0,30.0,0,32.6,4,0,182540.0,36,Home Improvement,4839.0,0.484,0
APP010666,45,Divorced,High School,Salaried,6.0,120000.0,2.5,0,28.4,0,1,50000.0,48,Education,3826.0,0.383,0
APP009662,34,Single,Post Graduate,Salaried,0.1,120000.0,30.0,1,70.7,0,2,338987.0,12,Home Improvement,5490.0,0.549,0
APP014399,44,Married,Graduate,Salaried,9.1,120000.0,9.5,0,77.8,2,0,129397.0,36,Home Improvement,4265.0,0.426,1
APP004925,56,Single,Graduate,Self-Employed,2.1,120000.0,2.9,0,29.9,0,1,83731.0,36,Business,868.0,0.087,0
APP009738,50,Single,High School,Self-Employed,3.3,120000.0,0.0,0,78.8,1,0,300360.0,24,Medical,5325.0,0.532,1
APP005029,63,Single,High School,Self-Employed,3.6,120000.0,6.0,2,73.7,3,0,308543.0,24,Education,501.0,0.05,1
APP005746,44,Single,Graduate,Salaried,6.3,120000.0,2.3,1,7.9,2,2,86835.0,60,Auto,555.0,0.056,0
APP014499,53,Single,High School,Business Owner,2.3,120000.0,2.3,0,1.1,1,3,50000.0,24,Business,5197.0,0.52,0
APP013393,51,Single,High School,Salaried,2.9,120000.0,1.1,1,27.0,2,1,472911.0,36,Home Improvement,3861.0,0.386,1
APP014507,62,Married,Post Graduate,Salaried,5.7,120000.0,7.5,1,40.4,0,0,65464.0,60,Education,5274.0,0.527,1
APP008371,38,Single,Post Graduate,Salaried,18.0,120000.0,9.9,1,33.0,1,1,70245.0,36,Personal,1079.0,0.108,0
APP010469,56,Married,Post Graduate,Salaried,6.7,120000.0,1.3,0,23.7,2,2,133530.0,48,Home Improvement,4598.0,0.46,0
APP012687,58,Single,Graduate,Salaried,0.8,120000.0,2.2,0,63.2,0,0,50000.0,60,Personal,4414.0,0.441,1
APP005011,44,Married,Graduate,Business Owner,8.3,120000.0,7.4,2,26.1,2,0,82369.0,12,Home Improvement,2029.0,0.203,0
APP009597,61,Single,Graduate,Business Owner,0.3,120000.0,5.1,0,28.2,1,3,102698.0,48,Education,2773.0,0.277,0
APP005704,46,Married,High School,Salaried,0.8,120000.0,1.1,0,29.3,0,2,132127.0,24,Education,2163.0,0.216,0
APP003562,29,Married,Post Graduate,Business Owner,10.8,120000.0,2.5,0,9.3,1,0,168160.0,48,Home Improvement,3031.0,0.303,0
APP002493,22,Single,Post Graduate,Self-Employed,7.5,120000.0,8.0,0,31.4,1,3,235850.0,48,Auto,2707.0,0.271,1
APP011325,56,Single,Graduate,Self-Employed,0.7,120000.0,9.7,2,15.9,0,2,109586.0,12,Business,3765.0,0.376,0
APP001117,27,Single,High School,Salaried,7.9,120000.0,8.4,0,57.0,0,0,198255.0,36,Business,3007.0,0.301,1
APP001126,41,Married,Post Graduate,Self-Employed,3.1,120000.0,3.3,0,25.6,2,1,68515.0,36,Business,2675.0,0.268,0
APP000244,31,Single,Graduate,Self-Employed,1.7,120000.0,9.5,0,15.4,0,1,135663.0,48,Auto,2416.0,0.242,0
APP010905,36,Single,Graduate,Self-Employed,3.8,120000.0,22.6,0,24.0,1,0,50000.0,24,Personal,2362.0,0.236,0
APP003840,56,Married,Graduate,Self-Employed,2.9,120000.0,2.2,1,65.9,3,1,88876.0,48,Education,3868.0,0.387,1
APP011166,26,Married,Graduate,Self-Employed,2.3,120000.0,0.5,0,47.5,5,2,50000.0,36,Personal,3624.0,0.362,1
APP013664,57,Single,Post Graduate,Business Owner,3.7,120000.0,3.3,1,17.2,2,1,83103.0,36,Home Improvement,4290.0,0.429,0
APP013274,34,Married,High School,Salaried,9.8,120000.0,5.6,2,33.2,3,0,88874.0,60,Medical,4253.0,0.425,0
APP013903,35,Single,Graduate,Business Owner,0.1,120000.0,7.7,1,46.9,1,0,72610.0,24,Personal,4743.0,0.474,0
APP011172,30,Married,High School,Self-Employed,11.4,120000.0,10.2,2,69.1,2,1,167205.0,48,Home Improvement,4371.0,0.437,1
APP002959,31,Married,High School,Business Owner,9.1,120000.0,9.5,4,38.8,3,1,149900.0,24,Business,4150.0,0.415,1
APP007849,45,Divorced,High School,Salaried,17.2,120000.0,7.2,2,24.1,1,1,59714.0,12,Home Improvement,5322.0,0.532,0
APP006584,61,Married,Graduate,Salaried,10.8,120000.0,6.5,1,55.8,4,1,89871.0,36,Auto,5333.0,0.533,0
APP003350,60,Single,Post Graduate,Self-Employed,7.6,120000.0,11.4,0,46.4,4,0,50000.0,60,Medical,3715.0,0.372,1
APP010673,33,Married,High School,Salaried,0.2,120000.0,2.6,1,13.6,0,1,96713.0,60,Auto,2141.0,0.214,0
APP014017,47,Divorced,Post Graduate,Salaried,4.9,120000.0,1.1,1,11.7,0,0,91624.0,24,Auto,2288.0,0.229,0
APP012777,23,Married,High School,Business Owner,1.0,120000.0,4.5,2,9.3,3,2,62486.0,48,Home Improvement,1337.0,0.134,0
APP008298,26,Divorced,Graduate,Salaried,3.9,120000.0,8.6,0,3.4,1,1,81836.0,24,Personal,3433.0,0.343,0
APP004364,43,Married,High School,Salaried,9.5,120000.0,0.7,0,48.3,0,0,187950.0,24,Business,4170.0,0.417,1
APP009242,53,Single,Post Graduate,Self-Employed,1.1,120000.0,3.5,0,13.1,0,1,107385.0,36,Personal,2296.0,0.23,0
APP007960,35,Single,High School,Business Owner,0.1,120000.0,3.4,1,22.0,0,2,291995.0,36,Medical,5074.0,0.507,0
APP000283,38,Divorced,Graduate,Salaried,14.3,120000.0,1.5,1,50.0,2,2,50000.0,60,Education,1618.0,0.162,1
APP003986,33,Divorced,Graduate,Salaried,0.7,120000.0,6.1,0,33.9,0,0,163048.0,36,Home Improvement,4126.0,0.413,0
APP000203,21,Married,Graduate,Salaried,2.1,120000.0,7.6,0,28.6,2,0,50000.0,36,Home Improvement,2528.0,0.253,0
APP011804,23,Divorced,Graduate,Salaried,2.5,120000.0,6.1,0,18.9,7,0,232259.0,36,Personal,3240.0,0.324,0
