age,employment_years,annual_income,credit_history_length_years,num_late_payments_last_year,credit_utilization_pct,num_existing_loans,num_credit_inquiries_last_6m,loan_amount,loan_term_months,monthly_debt_obligations,debt_to_income_ratio,loan_to_income_ratio,estimated_monthly_installment,high_risk_flag,marital_status_Married,marital_status_Single,education_High School,education_Post Graduate,employment_type_Salaried,employment_type_Self-Employed,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Medical,loan_purpose_Personal
36,0.0,120000.0,5.8,0,42.7,1,0,107943.0,12,2605.0,0.26,0.9,8995.0,0,True,False,False,False,False,True,False,False,False,False,False
43,5.6,120000.0,8.6,0,62.1,1,1,132237.0,48,4481.0,0.448,1.102,2755.0,0,False,True,True,False,True,False,False,False,False,False,True
32,2.5,120000.0,12.2,1,6.3,1,1,197760.0,24,5209.0,0.521,1.648,8240.0,1,False,False,False,False,True,False,False,False,True,False,False
47,6.1,120000.0,5.5,1,24.0,0,1,106597.0,12,1511.0,0.151,0.888,8883.0,0,False,True,False,False,False,True,False,False,False,False,True
49,10.5,120000.0,2.3,0,52.5,4,1,66094.0,24,1976.0,0.198,0.551,2754.0,0,False,True,False,True,True,False,False,False,False,True,False
47,0.2,120000.0,4.0,1,47.3,1,0,146712.0,48,4099.0,0.41,1.223,3056.0,0,True,False,False,False,True,False,False,False,False,False,False
55,6.3,120000.0,5.6,1,27.4,1,3,202221.0,60,3780.0,0.378,1.685,3370.0,0,False,True,False,False,True,False,False,True,False,False,False
63,2.7,120000.0,6.8,0,47.7,1,1,75804.0,48,1450.0,0.145,0.632,1579.0,0,True,False,False,False,False,True,False,False,False,False,False
56,0.3,120000.0,3.7,1,14.3,3,1,77488.0,24,791.0,0.079,0.646,3229.0,0,False,False,False,False,False,True,False,False,False,True,False
36,3.8,120000.0,22.6,0,24.0,1,0,50000.0,24,2362.0,0.236,0.417,2083.0,0,False,True,False,False,False,True,False,False,False,False,True
60,10.3,120000.0,3.8,1,38.6,0,3,63294.0,36,3421.0,0.342,0.527,1758.0,0,False,True,False,False,False,True,False,True,False,False,False
49,0.2,120000.0,8.1,2,92.1,1,0,171795.0,24,3300.0,0.33,1.432,7158.0,1,False,True,False,False,False,False,False,False,False,True,False
22,6.0,120000.0,0.6,0,54.6,2,1,106635.0,48,3260.0,0.326,0.889,2222.0,0,False,False,False,False,True,False,False,False,False,False,True
37,2.9,120000.0,18.5,1,38.1,1,1,295110.0,24,2199.0,0.22,2.459,12296.0,0,False,True,False,True,False,True,False,True,False,False,False
63,9.1,120000.0,4.3,0,21.5,0,1,226539.0,36,1408.0,0.141,1.888,6293.0,0,False,True,False,False,True,False,False,False,True,False,False
23,6.8,120000.0,3.0,0,93.7,2,1,165382.0,36,4518.0,0.452,1.378,4594.0,1,False,True,False,False,True,False,False,False,False,False,False
23,1.2,120000.0,9.4,0,17.0,1,1,69443.0,36,3589.0,0.359,0.579,1929.0,0,True,False,False,False,True,False,False,False,False,False,True
34,4.4,120000.0,2.0,4,2.4,0,0,174727.0,48,549.0,0.055,1.456,3640.0,1,True,False,True,False,False,True,False,False,False,False,False
41,0.6,120000.0,2.5,1,50.6,1,0,50000.0,36,2968.0,0.297,0.417,1389.0,0,False,False,False,False,True,False,False,False,False,True,False
42,0.4,120000.0,5.8,1,68.9,1,1,104827.0,36,4123.0,0.412,0.874,2912.0,0,False,True,False,False,True,False,False,False,False,True,False
39,0.7,120000.0,1.7,0,49.5,2,2,80545.0,48,2994.0,0.299,0.671,1678.0,0,False,True,True,False,True,False,False,True,False,False,False
22,4.8,120000.0,0.2,1,61.3,2,0,62363.0,60,1665.0,0.166,0.52,1039.0,0,True,False,False,True,True,False,False,False,False,True,False
57,5.0,120000.0,4.4,1,62.5,2,2,137248.0,12,3249.0,0.325,1.144,11437.0,0,True,False,False,False,False,True,False,False,False,True,False
40,1.3,120000.0,5.1,1,47.3,2,3,61370.0,60,4662.0,0.466,0.511,1023.0,0,False,False,False,True,False,True,False,False,True,False,False
25,4.7,133177.0,6.8,1,28.6,0,1,57520.0,36,2361.0,0.213,0.432,1598.0,0,False,True,False,False,False,True,False,False,False,False,False
21,10.5,120000.0,11.0,0,72.3,0,1,78435.0,12,2575.0,0.258,0.654,6536.0,0,False,True,False,False,False,True,False,False,False,False,False
56,2.4,120000.0,9.9,2,29.2,0,0,50054.0,12,3864.0,0.386,0.417,4171.0,0,False,False,True,False,False,True,False,False,False,False,False
60,9.0,120000.0,30.0,1,32.5,0,1,140703.0,24,4110.0,0.411,1.173,5863.0,0,False,True,False,False,True,False,False,True,False,False,False
62,1.1,120000.0,0.1,0,48.3,0,0,161783.0,36,4665.0,0.466,1.348,4494.0,0,False,True,False,True,False,True,True,False,False,False,False
56,12.5,120000.0,2.6,0,9.3,1,1,195375.0,12,4117.0,0.412,1.628,16281.0,0,False,True,False,False,False,True,True,False,False,False,False
22,15.3,120000.0,7.0,0,21.5,1,1,53213.0,48,2565.0,0.256,0.443,1109.0,0,False,False,False,False,True,False,False,False,True,False,False
37,0.5,120000.0,7.1,2,67.5,2,3,99986.0,36,1022.0,0.102,0.833,2777.0,0,False,True,False,False,False,True,False,False,False,False,True
45,3.0,120000.0,5.6,1,31.5,0,1,115678.0,36,3542.0,0.354,0.964,3213.0,0,True,False,False,False,True,False,True,False,False,False,False
58,10.2,120000.0,2.1,0,37.9,2,0,128204.0,12,3547.0,0.355,1.068,10684.0,0,False,False,False,False,True,False,False,False,False,False,False
27,0.8,120000.0,1.4,0,34.8,2,1,104717.0,48,2760.0,0.276,0.873,2182.0,0,False,True,True,False,True,False,False,False,False,False,False
64,0.3,120000.0,2.7,0,42.4,2,1,58209.0,12,654.0,0.065,0.485,4851.0,0,True,False,False,True,False,False,False,True,False,False,False
60,3.3,120000.0,23.1,0,42.2,2,1,101052.0,24,2633.0,0.263,0.842,4210.0,0,True,False,False,False,False,True,False,False,False,False,True
40,0.8,120000.0,3.8,0,30.8,0,1,152930.0,36,3986.0,0.399,1.274,4248.0,0,False,True,False,True,True,False,False,True,False,False,False
44,2.4,120000.0,0.3,0,69.7,1,1,251052.0,48,2627.0,0.263,2.092,5230.0,0,False,True,False,False,True,False,False,False,False,False,False
32,1.6,120000.0,4.6,1,53.7,2,2,190078.0,24,1988.0,0.199,1.584,7920.0,0,True,False,False,False,True,False,True,False,False,False,False
48,2.5,120000.0,5.8,0,40.1,0,1,162331.0,36,5447.0,0.545,1.353,4509.0,1,False,True,False,False,True,False,False,False,False,False,False
31,7.9,120000.0,18.8,1,12.9,0,1,169874.0,12,1152.0,0.115,1.416,14156.0,0,True,False,False,False,False,True,False,True,False,False,False
55,0.4,120000.0,9.4,0,38.4,0,1,237250.0,12,2300.0,0.23,1.977,19771.0,0,True,False,False,False,False,True,False,False,False,False,False
40,0.1,120000.0,2.7,0,27.5,2,2,98208.0,60,5082.0,0.508,0.818,1637.0,1,True,False,True,False,True,False,True,False,False,False,False
55,5.7,120000.0,0.7,1,48.8,1,1,63472.0,60,2547.0,0.255,0.529,1058.0,0,False,True,True,False,True,False,False,False,False,True,False
54,9.0,120000.0,8.0,0,18.1,2,2,50000.0,48,2184.0,0.218,0.417,1042.0,0,True,False,False,False,True,False,False,False,False,False,True
62,3.8,120000.0,3.8,1,63.3,2,2,57105.0,36,1258.0,0.126,0.476,1586.0,0,True,False,False,True,True,False,False,False,False,True,False
54,2.8,120000.0,8.8,0,63.2,0,1,65495.0,24,3572.0,0.357,0.546,2729.0,0,False,True,True,False,True,False,False,False,False,True,False
45,3.6,120000.0,9.6,1,34.7,3,2,91022.0,24,5409.0,0.541,0.759,3793.0,1,False,True,False,False,True,False,False,False,False,False,False
36,7.2,120000.0,0.7,1,32.3,1,5,115761.0,48,4029.0,0.403,0.965,2412.0,0,False,True,False,False,True,False,False,True,False,False,False
58,7.4,120000.0,2.5,1,58.7,1,0,131365.0,48,1883.0,0.188,1.095,2737.0,0,True,False,False,True,True,False,True,False,False,False,False
29,8.8,120000.0,3.3,1,40.7,2,1,70731.0,48,3706.0,0.371,0.589,1474.0,0,False,True,False,False,True,False,False,False,False,False,False
40,1.3,120000.0,1.1,1,50.5,0,1,176490.0,48,776.0,0.078,1.471,3677.0,0,False,True,False,False,True,False,False,False,True,False,False
53,2.8,120000.0,5.1,1,70.0,0,1,56125.0,36,1145.0,0.114,0.468,1559.0,0,True,False,False,False,True,False,False,False,False,False,True
35,4.9,120000.0,17.6,1,68.3,1,2,50000.0,60,4225.0,0.422,0.417,833.0,0,False,True,False,False,True,False,False,False,False,True,False
35,2.7,120000.0,9.1,1,67.9,1,1,50000.0,48,5273.0,0.527,0.417,1042.0,1,True,False,True,False,False,True,True,False,False,False,False
63,5.4,120000.0,1.9,1,60.1,2,2,50000.0,48,4885.0,0.488,0.417,1042.0,0,False,True,False,False,False,True,False,False,False,False,False
52,4.1,139302.0,7.4,0,63.0,2,1,144586.0,24,5840.0,0.503,1.038,6024.0,1,False,True,True,False,True,False,False,False,True,False,False
45,0.9,120000.0,16.3,2,27.3,0,0,70241.0,48,1627.0,0.163,0.585,1463.0,0,False,True,True,False,False,True,False,True,False,False,False
45,6.5,120000.0,1.3,1,56.0,0,0,184349.0,12,1914.0,0.191,1.536,15362.0,0,True,False,False,False,False,True,False,False,True,False,False
36,10.1,120000.0,2.0,2,46.6,4,1,55864.0,36,4082.0,0.408,0.466,1552.0,0,False,False,True,False,False,True,False,True,False,False,False
56,2.1,120000.0,8.4,1,66.6,1,0,88437.0,36,4981.0,0.498,0.737,2457.0,0,True,False,True,False,True,False,False,False,False,True,False
47,7.6,120000.0,5.3,0,42.6,0,0,59229.0,12,3889.0,0.389,0.494,4936.0,0,False,True,False,False,True,False,False,False,False,True,False
42,8.5,120000.0,28.4,1,24.8,1,0,87273.0,36,5338.0,0.534,0.727,2424.0,1,True,False,False,False,False,False,False,False,False,True,False
54,1.3,120000.0,7.1,1,35.8,0,1,119722.0,60,4776.0,0.478,0.998,1995.0,0,False,True,False,True,False,True,False,False,True,False,False
38,1.3,120000.0,1.4,1,19.9,3,0,50000.0,48,2190.0,0.219,0.417,1042.0,0,False,True,False,False,False,False,False,False,True,False,False
22,4.4,120000.0,5.1,0,49.8,0,1,85359.0,36,2157.0,0.216,0.711,2371.0,0,True,False,False,False,True,False,True,False,False,False,False
60,1.3,120000.0,22.8,0,21.5,1,1,61859.0,24,4973.0,0.497,0.515,2577.0,0,True,False,False,False,True,False,False,False,False,False,False
28,2.2,120000.0,4.5,0,87.1,4,0,50000.0,24,4217.0,0.422,0.417,2083.0,1,False,True,False,False,False,False,False,False,False,True,False
28,0.9,120000.0,0.3,1,25.1,0,0,137145.0,48,1545.0,0.154,1.143,2857.0,0,False,True,False,False,False,True,False,False,False,False,True
59,14.0,120000.0,0.1,0,18.1,2,0,113362.0,36,2151.0,0.215,0.945,3149.0,0,True,False,True,False,True,False,False,False,False,True,False
49,3.8,120000.0,0.6,2,53.2,3,0,245136.0,48,5461.0,0.546,2.043,5107.0,1,True,False,True,False,False,True,False,True,False,False,False
49,1.7,120000.0,17.7,0,73.3,1,3,50000.0,24,2745.0,0.274,0.417,2083.0,0,True,False,True,False,True,False,False,False,False,True,False
63,5.6,120000.0,8.3,0,55.5,1,2,123875.0,36,2389.0,0.239,1.032,3441.0,0,False,True,False,False,False,True,True,False,False,False,False
50,8.0,120000.0,7.0,0,21.9,1,0,187673.0,24,1652.0,0.165,1.564,7820.0,0,False,True,False,False,True,False,False,False,True,False,False
30,1.6,182958.0,5.3,0,58.8,1,1,135974.0,24,6120.0,0.401,0.743,5666.0,0,True,False,True,False,True,False,False,False,True,False,False
52,1.6,120000.0,3.4,0,33.7,0,1,139937.0,24,4771.0,0.477,1.166,5831.0,0,True,False,False,False,True,False,False,True,False,False,False
49,3.2,120000.0,24.5,1,46.5,0,0,162820.0,36,4417.0,0.442,1.357,4523.0,0,True,False,False,False,True,False,False,True,False,False,False
29,0.1,120000.0,3.9,2,46.6,0,1,92844.0,24,779.0,0.078,0.774,3868.0,0,True,False,True,False,False,True,False,False,True,False,False
56,3.4,120000.0,7.0,0,50.6,1,0,151100.0,48,1448.0,0.145,1.259,3148.0,0,False,True,False,True,True,False,False,False,False,False,False
44,2.9,120000.0,6.6,2,20.9,3,0,488706.0,24,2821.0,0.282,4.073,20363.0,0,True,False,False,False,False,True,False,False,True,False,False
39,0.0,120000.0,0.3,2,22.2,1,0,84729.0,24,4276.0,0.428,0.706,3530.0,0,True,False,False,True,False,True,False,False,False,False,True
34,21.3,120000.0,9.7,2,47.4,2,0,247250.0,36,3540.0,0.354,2.06,6868.0,0,True,False,False,True,True,False,False,False,False,False,False
55,1.7,120000.0,4.0,2,19.8,2,1,124079.0,24,719.0,0.072,1.034,5170.0,0,False,True,False,True,True,False,False,True,False,False,False
60,6.6,120000.0,4.8,0,71.9,1,1,54971.0,36,1045.0,0.104,0.458,1527.0,0,False,True,True,False,True,False,False,False,False,False,True
56,17.4,120000.0,4.0,0,53.6,1,3,265292.0,36,1893.0,0.189,2.211,7369.0,0,False,True,False,False,False,False,True,False,False,False,False
46,0.4,120000.0,0.6,0,51.0,0,1,172322.0,36,2214.0,0.221,1.436,4787.0,0,False,True,False,False,False,False,False,False,True,False,False
27,2.8,120000.0,0.8,0,60.2,1,2,120949.0,48,736.0,0.074,1.008,2520.0,0,False,True,True,False,True,False,False,True,False,False,False
29,5.0,120000.0,4.6,0,32.8,0,0,216824.0,24,4227.0,0.423,1.807,9034.0,0,False,True,True,False,True,False,True,False,False,False,False
56,3.5,120000.0,1.8,0,23.9,2,1,133443.0,48,850.0,0.085,1.112,2780.0,0,False,True,False,False,False,False,False,False,True,False,False
47,10.5,120000.0,5.5,1,52.0,0,3,160525.0,24,5233.0,0.523,1.338,6689.0,1,False,True,False,True,False,False,True,False,False,False,False
41,0.9,120000.0,4.1,0,44.2,0,1,50363.0,36,3559.0,0.356,0.42,1399.0,0,False,False,False,False,True,False,True,False,False,False,False
53,0.4,120000.0,1.7,0,56.7,1,3,86128.0,12,4809.0,0.481,0.718,7177.0,0,True,False,False,False,True,False,False,False,False,True,False
44,10.8,120000.0,0.1,0,24.7,1,1,330728.0,36,5287.0,0.529,2.756,9187.0,1,False,True,False,False,True,False,False,False,False,False,True
51,6.9,120000.0,3.9,0,31.0,3,0,138648.0,48,2848.0,0.285,1.155,2888.0,0,True,False,True,False,True,False,False,False,True,False,False
22,17.7,120000.0,3.2,0,43.0,0,2,50000.0,24,2365.0,0.236,0.417,2083.0,0,False,True,True,False,True,False,True,False,False,False,False
49,16.0,120000.0,0.1,0,52.4,2,0,169383.0,24,1063.0,0.106,1.412,7058.0,0,True,False,True,False,False,False,False,False,False,False,True
57,2.6,120000.0,0.8,1,29.3,0,0,106535.0,24,4784.0,0.478,0.888,4439.0,0,False,True,True,False,True,False,False,False,False,True,False
28,2.8,120000.0,17.5,0,31.3,1,0,54301.0,36,5490.0,0.549,0.453,1508.0,1,True,False,False,True,True,False,False,False,False,True,False
29,3.1,120000.0,5.5,1,27.2,0,2,88366.0,36,3180.0,0.318,0.736,2455.0,0,True,False,False,False,False,True,False,False,False,True,False
31,1.7,120000.0,0.2,1,37.2,1,0,50000.0,24,4661.0,0.466,0.417,2083.0,0,False,True,False,False,False,True,True,False,False,False,False
28,2.6,120000.0,0.6,0,13.7,0,1,102806.0,24,5231.0,0.523,0.857,4284.0,1,True,False,False,False,True,False,False,False,True,False,False
55,4.7,120000.0,1.3,1,82.6,0,0,270945.0,36,3143.0,0.314,2.258,7526.0,1,False,False,True,False,False,True,False,False,False,False,True
61,4.7,120000.0,4.5,2,9.4,1,0,85762.0,36,782.0,0.078,0.715,2382.0,0,True,False,False,False,True,False,False,False,True,False,False
38,0.6,120000.0,5.0,0,57.2,1,1,148682.0,36,5418.0,0.542,1.239,4130.0,1,False,True,False,False,True,False,True,False,False,False,False
60,0.2,120000.0,1.9,1,43.2,0,2,122182.0,36,2382.0,0.238,1.018,3394.0,0,False,False,False,False,False,True,True,False,False,False,False
24,1.2,120000.0,2.7,0,38.7,3,2,241830.0,36,1072.0,0.107,2.015,6718.0,0,False,False,False,True,True,False,True,False,False,False,False
30,1.3,120000.0,10.5,0,70.4,0,1,199209.0,24,4634.0,0.463,1.66,8300.0,0,False,True,False,True,False,True,True,False,False,False,False
39,1.9,120000.0,8.4,0,60.6,1,1,64523.0,48,2174.0,0.217,0.538,1344.0,0,False,True,False,True,False,False,False,False,False,False,True
64,9.4,120000.0,8.3,0,19.5,2,1,162650.0,24,4161.0,0.416,1.355,6777.0,0,True,False,False,False,False,True,False,False,False,False,False
40,4.6,120000.0,0.8,1,14.1,1,0,50000.0,12,4385.0,0.438,0.417,4167.0,0,False,False,False,False,True,False,False,False,True,False,False
49,4.7,120000.0,3.8,1,58.6,2,2,50000.0,36,4670.0,0.467,0.417,1389.0,0,True,False,False,False,True,False,False,True,False,False,False
35,2.2,120000.0,4.4,1,22.3,0,0,105368.0,48,3346.0,0.335,0.878,2195.0,0,False,True,True,False,False,False,True,False,False,False,False
22,2.7,120000.0,11.5,1,57.8,2,1,79220.0,24,5270.0,0.527,0.66,3301.0,1,False,True,False,True,True,False,False,True,False,False,False
45,4.4,120000.0,1.3,1,45.3,0,0,77697.0,12,2861.0,0.286,0.647,6475.0,0,True,False,False,False,False,True,False,False,False,True,False
61,0.2,120000.0,8.0,1,44.9,0,1,127590.0,24,5412.0,0.541,1.063,5316.0,1,False,True,False,False,True,False,True,False,False,False,False
62,5.1,120000.0,11.3,1,50.1,2,0,127010.0,48,4854.0,0.485,1.058,2646.0,0,False,True,False,False,True,False,False,False,False,False,False
52,18.6,120000.0,3.2,0,80.0,4,1,116329.0,36,2363.0,0.236,0.969,3231.0,1,False,True,True,False,False,True,False,True,False,False,False
41,4.6,120000.0,1.0,0,16.1,2,0,50000.0,24,1375.0,0.138,0.417,2083.0,0,False,True,False,False,True,False,False,False,False,True,False
23,11.6,120000.0,3.6,2,23.8,2,0,71487.0,36,1325.0,0.132,0.596,1986.0,0,False,False,True,False,True,False,False,False,False,False,False
45,0.0,120000.0,4.3,1,13.2,3,1,172686.0,36,573.0,0.057,1.439,4797.0,0,False,False,False,True,True,False,False,False,False,True,False
47,6.7,120000.0,21.3,1,36.7,3,0,70685.0,60,1279.0,0.128,0.589,1178.0,0,True,False,True,False,True,False,True,False,False,False,False
58,6.1,120000.0,4.0,1,84.2,4,0,270964.0,24,1525.0,0.152,2.258,11290.0,1,False,True,False,False,True,False,False,False,True,False,False
23,0.7,120000.0,4.5,1,50.5,1,0,480420.0,24,1361.0,0.136,4.004,20018.0,0,False,True,True,False,False,True,False,False,False,False,True
43,4.2,120000.0,2.6,1,31.3,3,1,62749.0,36,5068.0,0.507,0.523,1743.0,1,True,False,False,False,False,True,False,False,False,False,False
64,11.2,120000.0,3.5,0,41.6,3,0,61160.0,36,4110.0,0.411,0.51,1699.0,0,False,False,True,False,True,False,False,True,False,False,False
38,1.0,120000.0,9.2,0,36.9,1,1,129144.0,12,1650.0,0.165,1.076,10762.0,0,False,True,False,False,False,True,False,False,False,False,False
34,2.4,120000.0,0.2,1,6.4,2,1,50000.0,48,3944.0,0.394,0.417,1042.0,0,False,True,False,False,True,False,False,False,False,False,False
42,3.5,120000.0,1.5,0,37.2,0,1,84795.0,60,5231.0,0.523,0.707,1413.0,1,False,True,False,False,True,False,False,False,False,False,False
51,14.0,120000.0,7.6,1,14.2,3,1,73330.0,60,5147.0,0.515,0.611,1222.0,1,False,True,False,False,True,False,False,False,False,False,True
44,9.7,120000.0,2.1,2,43.5,2,1,147452.0,12,3169.0,0.317,1.229,12288.0,0,True,False,False,False,False,True,False,False,False,False,False
33,0.2,120000.0,0.8,1,50.3,0,1,58311.0,24,876.0,0.088,0.486,2430.0,0,False,True,False,True,True,False,False,False,False,False,False
44,4.1,120000.0,0.5,2,47.4,2,2,60986.0,60,2201.0,0.22,0.508,1016.0,0,True,False,False,False,True,False,False,True,False,False,False
61,1.2,120000.0,1.3,0,77.4,1,0,69379.0,36,875.0,0.088,0.578,1927.0,1,False,True,True,False,False,False,False,False,False,True,False
44,12.5,120000.0,1.1,1,59.8,0,2,173590.0,36,502.0,0.05,1.447,4822.0,0,True,False,True,False,True,False,False,True,False,False,False
28,4.4,120000.0,10.5,2,66.9,3,1,50000.0,24,739.0,0.074,0.417,2083.0,0,False,True,False,False,True,False,False,False,False,True,False
30,9.3,120000.0,6.7,0,53.5,0,2,134716.0,48,1439.0,0.144,1.123,2807.0,0,False,False,False,False,True,False,False,False,False,True,False
30,0.4,120000.0,15.7,0,45.7,0,4,125214.0,36,4669.0,0.467,1.043,3478.0,0,True,False,False,False,True,False,False,False,True,False,False
46,0.6,120000.0,13.3,1,1.7,0,2,148861.0,48,2526.0,0.253,1.241,3101.0,0,False,False,False,False,False,False,False,False,False,False,False
21,4.3,120000.0,6.6,0,50.8,2,0,101497.0,60,1357.0,0.136,0.846,1692.0,0,False,True,True,False,True,False,False,False,False,True,False
29,1.9,120000.0,21.3,0,23.9,0,1,99341.0,12,3059.0,0.306,0.828,8278.0,0,True,False,False,True,True,False,False,False,False,True,False
54,20.9,130885.0,11.9,1,19.4,2,0,52966.0,12,859.0,0.079,0.405,4414.0,0,False,True,False,False,False,False,False,False,True,False,False
39,15.3,120000.0,18.4,1,29.0,2,2,58041.0,24,2879.0,0.288,0.484,2418.0,0,False,True,False,False,False,True,False,False,False,True,False
45,2.9,120000.0,4.4,0,43.8,1,0,78407.0,12,3334.0,0.333,0.653,6534.0,0,True,False,True,False,False,True,False,False,False,True,False
52,1.6,120000.0,5.6,0,35.0,2,1,50000.0,60,4638.0,0.464,0.417,833.0,0,False,True,False,False,True,False,False,True,False,False,False
60,1.6,120000.0,3.4,0,12.7,2,1,81979.0,48,2636.0,0.264,0.683,1708.0,0,False,True,True,False,True,False,True,False,False,False,False
51,2.2,120000.0,7.9,0,56.5,0,3,183369.0,24,2062.0,0.206,1.528,7640.0,0,True,False,True,False,False,True,False,False,False,True,False
46,0.2,120000.0,4.7,0,57.0,3,1,97164.0,36,2908.0,0.291,0.81,2699.0,0,True,False,False,False,False,True,False,False,False,False,False
36,0.6,120000.0,1.3,0,70.8,3,1,50000.0,36,5219.0,0.522,0.417,1389.0,1,False,True,False,False,False,True,False,False,False,True,False
44,0.8,120000.0,1.2,1,24.1,1,2,211056.0,48,3145.0,0.314,1.759,4397.0,0,True,False,False,False,True,False,False,False,False,False,True
53,1.7,120000.0,1.0,1,71.2,0,2,218944.0,60,5189.0,0.519,1.825,3649.0,1,True,False,False,False,False,True,False,False,False,False,False
