age,employment_years,annual_income,credit_history_length_years,num_late_payments_last_year,credit_utilization_pct,num_existing_loans,num_credit_inquiries_last_6m,loan_amount,loan_term_months,monthly_debt_obligations,debt_to_income_ratio,loan_to_income_ratio,estimated_monthly_installment,high_risk_flag,marital_status_Married,marital_status_Single,education_High School,education_Post Graduate,employment_type_Salaried,employment_type_Self-Employed,loan_purpose_Business,loan_purpose_Education,loan_purpose_Home Improvement,loan_purpose_Medical,loan_purpose_Personal,default_probability,actual_default,risk_score,risk_band,recommended_action
33,1.1,120000.0,5.0,4,10.2,2,0,121067.0,36,5220.0,0.522,1.009,3363.0,1,True,False,False,True,True,False,False,False,False,False,True,0.7471,0,452,Very High Risk,Decline
29,6.1,120000.0,1.6,0,83.4,0,2,123793.0,48,2985.0,0.298,1.032,2579.0,1,True,False,False,False,True,False,False,False,False,True,False,0.6602,0,504,Very High Risk,Decline
63,0.2,120000.0,3.3,2,44.9,1,0,54598.0,12,1630.0,0.163,0.455,4550.0,0,False,True,False,False,True,False,False,False,True,False,False,0.5284,0,583,Very High Risk,Decline
41,11.2,120000.0,0.1,0,12.8,2,0,97914.0,12,4164.0,0.416,0.816,8160.0,0,True,False,True,False,False,True,False,True,False,False,False,0.3342,0,699,High Risk,Manual underwriter review
25,2.2,120000.0,11.9,0,46.8,2,2,106370.0,60,2692.0,0.269,0.886,1773.0,0,False,True,True,False,True,False,False,False,False,False,False,0.3819,0,671,High Risk,Manual underwriter review
54,5.6,120000.0,15.5,4,58.0,1,3,50000.0,36,5337.0,0.534,0.417,1389.0,1,True,False,False,False,False,False,False,False,False,False,True,0.9215,0,347,Very High Risk,Decline
48,3.8,120000.0,1.4,2,65.7,0,0,226407.0,60,3854.0,0.385,1.887,3773.0,0,True,False,False,False,False,False,False,False,False,True,False,0.7766,1,434,Very High Risk,Decline
27,9.7,120000.0,3.2,0,27.0,1,3,50000.0,36,3811.0,0.381,0.417,1389.0,0,False,True,False,True,True,False,False,False,False,False,False,0.4111,0,653,High Risk,Manual underwriter review
49,8.1,120000.0,16.1,0,44.6,3,0,58550.0,24,1170.0,0.117,0.488,2440.0,0,True,False,True,False,True,False,False,True,False,False,False,0.1782,0,793,Moderate Risk,Approve with conditions (higher rate / lower limit)
46,2.0,120000.0,2.2,0,26.2,2,1,50000.0,36,3930.0,0.393,0.417,1389.0,0,False,False,True,False,True,False,False,False,False,True,False,0.3666,0,680,High Risk,Manual underwriter review
34,0.4,120000.0,0.2,2,10.0,3,3,58754.0,60,4964.0,0.496,0.49,979.0,0,True,False,False,False,True,False,True,False,False,False,False,0.7188,0,469,Very High Risk,Decline
47,1.1,120000.0,12.5,2,7.3,5,1,73585.0,36,4460.0,0.446,0.613,2044.0,0,True,False,False,True,True,False,False,False,False,False,True,0.4605,0,624,High Risk,Manual underwriter review
48,1.5,120000.0,0.1,0,23.5,1,0,282427.0,36,4638.0,0.464,2.354,7845.0,0,False,True,False,False,False,True,False,False,False,False,False,0.4088,0,655,High Risk,Manual underwriter review
50,1.2,120000.0,7.1,1,60.2,3,1,66031.0,60,3876.0,0.388,0.55,1101.0,0,True,False,False,True,True,False,False,False,False,True,False,0.614,0,532,Very High Risk,Decline
21,3.1,120000.0,3.1,0,39.6,2,2,131295.0,24,5189.0,0.519,1.094,5471.0,1,True,False,False,False,True,False,True,False,False,False,False,0.5582,1,565,Very High Risk,Decline
24,3.3,120000.0,15.3,2,43.6,1,1,57302.0,24,4880.0,0.488,0.478,2388.0,0,False,True,True,False,True,False,False,False,False,True,False,0.6531,1,508,Very High Risk,Decline
34,15.3,120000.0,12.9,1,48.9,0,2,113052.0,36,1707.0,0.171,0.942,3140.0,0,True,False,True,False,False,False,False,False,False,False,True,0.423,0,646,High Risk,Manual underwriter review
21,12.1,120000.0,12.5,1,43.3,2,1,66638.0,12,4895.0,0.49,0.555,5553.0,0,False,False,False,True,True,False,False,False,False,True,False,0.5094,1,594,Very High Risk,Decline
48,10.0,120000.0,4.5,2,13.1,1,2,52355.0,24,2854.0,0.285,0.436,2181.0,0,False,True,False,False,False,True,False,False,False,False,True,0.5541,0,568,Very High Risk,Decline
62,7.7,120000.0,7.7,1,43.7,3,1,79545.0,60,1416.0,0.142,0.663,1326.0,0,False,True,False,False,True,False,False,False,False,True,False,0.4148,0,651,High Risk,Manual underwriter review
29,9.7,120000.0,2.4,2,27.0,1,0,227855.0,24,1574.0,0.157,1.899,9494.0,0,True,False,False,False,False,True,False,False,True,False,False,0.479,1,613,High Risk,Manual underwriter review
48,2.0,120000.0,0.7,1,40.9,1,1,140767.0,48,3200.0,0.32,1.173,2933.0,0,True,False,False,True,False,False,False,False,True,False,False,0.5219,0,587,Very High Risk,Decline
44,2.4,120000.0,12.3,0,38.0,0,4,61257.0,60,1735.0,0.174,0.51,1021.0,0,False,True,False,False,False,True,True,False,False,False,False,0.3146,1,711,High Risk,Manual underwriter review
39,0.7,120000.0,0.7,0,19.5,1,0,204556.0,24,5089.0,0.509,1.705,8523.0,1,True,False,False,False,True,False,False,True,False,False,False,0.3404,0,696,High Risk,Manual underwriter review
21,0.1,120000.0,1.4,0,12.0,2,3,50000.0,24,1295.0,0.13,0.417,2083.0,0,True,False,False,True,True,False,False,False,False,False,False,0.2101,0,774,Moderate Risk,Approve with conditions (higher rate / lower limit)
27,3.2,120000.0,1.0,1,29.0,3,3,138538.0,36,4574.0,0.457,1.154,3848.0,0,True,False,True,False,True,False,False,False,False,False,True,0.7098,1,474,Very High Risk,Decline
29,13.2,120000.0,21.7,0,27.9,0,1,136581.0,48,572.0,0.057,1.138,2845.0,0,False,True,False,True,True,False,True,False,False,False,False,0.0698,0,858,Low Risk,Approve
62,0.2,120000.0,10.8,1,21.7,3,2,100928.0,36,3929.0,0.393,0.841,2804.0,0,True,False,False,False,True,False,False,False,False,False,True,0.4324,0,641,High Risk,Manual underwriter review
21,1.4,120000.0,1.0,0,7.7,3,0,53734.0,48,1832.0,0.183,0.448,1119.0,0,False,True,True,False,False,True,False,False,True,False,False,0.2345,0,759,Moderate Risk,Approve with conditions (higher rate / lower limit)
56,4.4,120000.0,23.5,1,52.6,2,1,56164.0,24,3618.0,0.362,0.468,2340.0,0,False,True,False,False,True,False,False,False,True,False,False,0.4086,0,655,High Risk,Manual underwriter review
63,1.4,120000.0,13.7,0,8.9,2,0,123984.0,24,2055.0,0.206,1.033,5166.0,0,True,False,True,False,True,False,False,False,False,False,True,0.0988,0,841,Low Risk,Approve
51,0.6,120000.0,1.6,0,62.2,2,0,50000.0,48,917.0,0.092,0.417,1042.0,0,False,True,False,False,True,False,True,False,False,False,False,0.3601,0,684,High Risk,Manual underwriter review
60,5.6,120000.0,1.4,1,21.9,0,0,56701.0,36,4692.0,0.469,0.473,1575.0,0,False,True,True,False,True,False,False,False,False,False,True,0.4704,0,618,High Risk,Manual underwriter review
28,4.4,120000.0,4.4,5,84.7,3,0,55026.0,36,3183.0,0.318,0.459,1528.0,1,False,False,False,False,False,True,False,False,True,False,False,0.9691,1,319,Very High Risk,Decline
40,4.9,120000.0,9.8,0,19.8,1,2,85974.0,24,1768.0,0.177,0.716,3582.0,0,True,False,False,False,True,False,True,False,False,False,False,0.1692,0,799,Moderate Risk,Approve with conditions (higher rate / lower limit)
21,1.2,120000.0,11.3,2,11.8,1,0,74469.0,36,4314.0,0.431,0.621,2069.0,0,False,False,True,False,True,False,True,False,False,False,False,0.3949,0,663,High Risk,Manual underwriter review
43,8.2,126984.0,2.8,1,22.3,1,0,57711.0,48,1378.0,0.13,0.454,1202.0,0,False,True,False,False,True,False,True,False,False,False,False,0.2603,0,744,Moderate Risk,Approve with conditions (higher rate / lower limit)
62,18.6,120000.0,0.9,2,11.0,1,1,65454.0,60,2220.0,0.222,0.545,1091.0,0,True,False,False,False,True,False,True,False,False,False,False,0.4162,0,650,High Risk,Manual underwriter review
52,2.3,120000.0,0.4,0,34.8,2,1,160278.0,24,2234.0,0.223,1.336,6678.0,0,True,False,False,False,False,True,False,False,True,False,False,0.3751,0,675,High Risk,Manual underwriter review
41,2.2,120000.0,1.3,0,25.4,0,1,50000.0,60,3234.0,0.323,0.417,833.0,0,True,False,False,False,True,False,False,False,True,False,False,0.3004,0,720,High Risk,Manual underwriter review
47,0.4,120000.0,2.0,0,17.9,1,1,110673.0,36,4051.0,0.405,0.922,3074.0,0,True,False,False,True,False,True,False,False,False,False,False,0.2976,1,721,Moderate Risk,Approve with conditions (higher rate / lower limit)
64,3.9,120000.0,1.1,0,26.4,0,4,60807.0,48,3865.0,0.386,0.507,1267.0,0,False,True,False,False,False,True,False,False,True,False,False,0.5236,0,586,Very High Risk,Decline
64,2.8,120000.0,0.4,2,50.7,0,3,152996.0,12,1816.0,0.182,1.275,12750.0,0,False,True,True,False,True,False,False,False,True,False,False,0.7064,1,476,Very High Risk,Decline
60,15.1,120000.0,10.7,1,55.1,0,1,348907.0,24,3943.0,0.394,2.908,14538.0,0,True,False,False,True,True,False,False,False,False,False,True,0.4834,1,610,High Risk,Manual underwriter review
63,2.6,120000.0,3.4,1,51.7,1,1,126345.0,36,3530.0,0.353,1.053,3510.0,0,False,False,False,False,True,False,False,False,True,False,False,0.5877,1,547,Very High Risk,Decline
53,1.2,120000.0,7.5,1,13.1,0,2,92420.0,60,1138.0,0.114,0.77,1540.0,0,True,False,False,False,False,True,False,False,False,True,False,0.2272,0,764,Moderate Risk,Approve with conditions (higher rate / lower limit)
43,2.2,120000.0,10.7,2,65.1,1,0,50000.0,12,3263.0,0.326,0.417,4167.0,0,False,True,False,False,True,False,False,False,True,False,False,0.6787,0,493,Very High Risk,Decline
24,3.5,120000.0,4.2,0,38.5,1,0,108385.0,24,4793.0,0.479,0.903,4516.0,0,True,False,True,False,True,False,False,True,False,False,False,0.4254,0,645,High Risk,Manual underwriter review
37,0.5,120000.0,0.0,1,13.0,1,0,91037.0,24,4183.0,0.418,0.759,3793.0,0,True,False,True,False,True,False,False,False,False,True,False,0.3967,0,662,High Risk,Manual underwriter review
32,4.7,120000.0,0.2,0,31.9,0,2,54859.0,48,3832.0,0.383,0.457,1143.0,0,False,True,False,False,False,True,False,False,False,False,False,0.4859,1,608,High Risk,Manual underwriter review
44,6.6,120000.0,0.1,0,59.0,1,1,213800.0,36,613.0,0.061,1.782,5939.0,0,True,False,True,False,False,False,False,False,True,False,False,0.4014,0,659,High Risk,Manual underwriter review
24,0.9,120000.0,0.9,0,13.8,2,2,183068.0,24,4633.0,0.463,1.526,7628.0,0,True,False,True,False,False,False,False,False,False,False,True,0.4425,0,635,High Risk,Manual underwriter review
22,15.6,120000.0,3.3,1,36.5,2,1,50000.0,48,2824.0,0.282,0.417,1042.0,0,True,False,False,False,True,False,False,False,False,False,True,0.5224,0,587,Very High Risk,Decline
38,10.8,120000.0,0.2,3,9.9,0,2,162855.0,24,5408.0,0.541,1.357,6786.0,1,False,False,False,False,True,False,False,False,False,False,True,0.7646,0,441,Very High Risk,Decline
58,2.1,120000.0,1.3,1,30.7,0,1,150973.0,24,4723.0,0.472,1.258,6291.0,0,True,False,True,False,True,False,False,True,False,False,False,0.5348,1,579,Very High Risk,Decline
56,4.6,120000.0,23.9,0,46.0,1,1,67346.0,12,3892.0,0.389,0.561,5612.0,0,False,True,False,True,True,False,False,False,False,True,False,0.1969,0,782,Moderate Risk,Approve with conditions (higher rate / lower limit)
63,3.5,120000.0,8.6,0,85.4,0,1,102889.0,24,2834.0,0.283,0.857,4287.0,1,False,True,False,True,False,True,False,False,True,False,False,0.5354,0,579,Very High Risk,Decline
41,0.8,120000.0,2.7,1,60.3,0,1,50000.0,36,2868.0,0.287,0.417,1389.0,0,True,False,True,False,True,False,False,False,True,False,False,0.6051,0,537,Very High Risk,Decline
35,10.6,122312.0,13.8,2,51.2,0,1,211102.0,24,4678.0,0.459,1.726,8796.0,0,False,True,False,True,False,False,False,True,False,False,False,0.6479,0,511,Very High Risk,Decline
26,3.5,120000.0,4.2,0,38.5,0,1,133286.0,48,2454.0,0.245,1.111,2777.0,0,False,True,False,True,False,True,False,False,False,False,False,0.3088,0,715,High Risk,Manual underwriter review
38,7.6,120000.0,10.1,0,37.7,3,1,179536.0,24,5489.0,0.549,1.496,7481.0,1,True,False,False,True,True,False,False,False,False,False,False,0.4149,0,651,High Risk,Manual underwriter review
27,5.7,120000.0,11.2,0,51.6,0,0,50000.0,36,3486.0,0.349,0.417,1389.0,0,True,False,False,False,True,False,False,False,False,False,True,0.323,0,706,High Risk,Manual underwriter review
58,4.1,120000.0,15.7,2,32.3,0,0,143797.0,36,1963.0,0.196,1.198,3994.0,0,True,False,False,True,True,False,False,False,False,False,False,0.249,0,751,Moderate Risk,Approve with conditions (higher rate / lower limit)
38,2.8,120000.0,1.1,1,48.6,2,1,145409.0,36,4224.0,0.422,1.212,4039.0,0,True,False,True,False,True,False,False,False,False,False,True,0.6872,0,488,Very High Risk,Decline
56,1.1,120000.0,14.1,0,25.5,1,3,146004.0,36,3299.0,0.33,1.217,4056.0,0,False,False,True,False,True,False,True,False,False,False,False,0.2455,0,753,Moderate Risk,Approve with conditions (higher rate / lower limit)
34,10.2,120000.0,8.6,3,54.2,3,1,50000.0,12,4093.0,0.409,0.417,4167.0,1,False,False,False,False,True,False,False,False,False,False,True,0.8383,1,397,Very High Risk,Decline
48,0.5,120000.0,12.5,1,44.7,2,1,50000.0,24,1048.0,0.105,0.417,2083.0,0,False,False,False,False,True,False,True,False,False,False,False,0.2906,0,726,Moderate Risk,Approve with conditions (higher rate / lower limit)
37,4.1,120000.0,13.2,2,12.6,1,2,237881.0,36,2395.0,0.24,1.982,6608.0,0,True,False,False,False,True,False,False,False,False,False,True,0.3577,0,685,High Risk,Manual underwriter review
49,1.2,120000.0,2.1,0,66.1,1,0,72274.0,24,2040.0,0.204,0.602,3011.0,0,False,True,False,False,True,False,True,False,False,False,False,0.4244,0,645,High Risk,Manual underwriter review
50,0.8,120000.0,0.4,3,58.4,1,1,171609.0,36,5038.0,0.504,1.43,4767.0,1,False,False,False,False,True,False,False,False,True,False,False,0.8945,1,363,Very High Risk,Decline
21,2.6,120000.0,5.9,0,27.0,0,0,149678.0,48,4106.0,0.411,1.247,3118.0,0,True,False,False,True,False,True,False,True,False,False,False,0.2716,1,737,Moderate Risk,Approve with conditions (higher rate / lower limit)
48,0.3,120000.0,10.8,3,27.8,0,1,69385.0,36,2098.0,0.21,0.578,1927.0,1,True,False,False,True,True,False,False,False,False,True,False,0.4371,0,638,High Risk,Manual underwriter review
42,3.3,120000.0,6.0,0,73.9,0,0,79608.0,48,4152.0,0.415,0.663,1658.0,0,False,True,False,False,True,False,False,False,True,False,False,0.571,0,557,Very High Risk,Decline
38,0.6,120000.0,13.1,0,39.6,2,0,100398.0,36,1521.0,0.152,0.837,2789.0,0,True,False,False,False,True,False,False,True,False,False,False,0.1756,0,795,Moderate Risk,Approve with conditions (higher rate / lower limit)
27,3.2,120000.0,1.7,0,18.1,0,2,65566.0,24,2388.0,0.239,0.546,2732.0,0,True,False,False,False,False,True,False,False,False,False,True,0.2922,0,725,Moderate Risk,Approve with conditions (higher rate / lower limit)
52,1.8,120000.0,5.3,0,38.0,0,0,170310.0,36,1587.0,0.159,1.419,4731.0,0,False,True,False,False,False,True,False,False,False,False,False,0.2353,0,759,Moderate Risk,Approve with conditions (higher rate / lower limit)
55,4.1,120000.0,0.7,0,47.1,1,1,113563.0,24,5035.0,0.503,0.946,4732.0,1,True,False,False,False,True,False,False,True,False,False,False,0.5443,0,573,Very High Risk,Decline
60,0.5,120000.0,3.6,1,73.4,5,0,76299.0,36,659.0,0.066,0.636,2119.0,0,False,True,False,False,True,False,False,True,False,False,False,0.6007,1,540,Very High Risk,Decline
49,9.8,120000.0,1.1,0,20.8,0,1,105074.0,12,4787.0,0.479,0.876,8756.0,0,False,True,False,False,False,True,True,False,False,False,False,0.3952,0,663,High Risk,Manual underwriter review
25,1.2,120000.0,7.4,2,20.4,1,1,50000.0,48,4785.0,0.478,0.417,1042.0,0,False,True,True,False,False,True,False,False,False,False,False,0.6405,0,516,Very High Risk,Decline
43,0.1,120000.0,4.3,2,55.8,1,0,133338.0,36,4204.0,0.42,1.111,3704.0,0,True,False,False,True,True,False,True,False,False,False,False,0.6721,0,497,Very High Risk,Decline
31,2.6,120000.0,12.1,2,49.9,0,1,143961.0,48,5301.0,0.53,1.2,2999.0,1,False,True,False,False,True,False,False,True,False,False,False,0.7105,0,474,Very High Risk,Decline
27,6.4,120000.0,2.7,0,33.1,1,0,106206.0,60,1360.0,0.136,0.885,1770.0,0,False,True,False,False,True,False,False,False,True,False,False,0.2431,0,754,Moderate Risk,Approve with conditions (higher rate / lower limit)
34,6.8,120000.0,8.6,1,55.5,1,2,50000.0,24,5281.0,0.528,0.417,2083.0,1,True,False,False,False,True,False,False,False,False,True,False,0.6996,1,480,Very High Risk,Decline
60,2.0,120000.0,0.6,1,55.1,3,0,50000.0,36,1087.0,0.109,0.417,1389.0,0,True,False,True,False,True,False,False,True,False,False,False,0.4904,0,606,High Risk,Manual underwriter review
55,32.1,120000.0,2.2,0,21.6,2,1,132223.0,24,536.0,0.054,1.102,5509.0,0,True,False,False,True,False,True,False,False,True,False,False,0.1964,1,782,Moderate Risk,Approve with conditions (higher rate / lower limit)
39,18.9,120000.0,10.7,0,32.4,0,0,152981.0,24,4407.0,0.441,1.275,6374.0,0,False,True,False,True,True,False,False,False,False,True,False,0.2504,0,750,Moderate Risk,Approve with conditions (higher rate / lower limit)
53,0.8,120000.0,4.5,2,13.2,0,1,50000.0,12,5430.0,0.543,0.417,4167.0,1,True,False,False,False,True,False,False,True,False,False,False,0.551,0,569,Very High Risk,Decline
46,5.2,120000.0,7.7,1,28.5,0,1,110261.0,60,2808.0,0.281,0.919,1838.0,0,False,True,True,False,True,False,True,False,False,False,False,0.348,0,691,High Risk,Manual underwriter review
31,18.3,120000.0,8.5,1,19.7,2,1,246554.0,36,676.0,0.068,2.055,6849.0,0,True,False,False,True,True,False,False,False,False,True,False,0.1971,0,782,Moderate Risk,Approve with conditions (higher rate / lower limit)
27,7.6,120000.0,12.0,1,42.6,0,0,206826.0,24,956.0,0.096,1.724,8618.0,0,False,True,False,True,True,False,False,False,False,True,False,0.2134,0,772,Moderate Risk,Approve with conditions (higher rate / lower limit)
23,5.9,135252.0,2.0,1,48.0,2,3,71560.0,60,4346.0,0.386,0.529,1193.0,0,True,False,False,False,True,False,False,False,False,False,False,0.72,0,468,Very High Risk,Decline
51,2.6,120000.0,1.4,2,37.8,1,1,61419.0,48,2340.0,0.234,0.512,1280.0,0,False,True,False,True,True,False,True,False,False,False,False,0.5453,0,573,Very High Risk,Decline
45,7.5,120000.0,3.6,0,14.3,1,0,342242.0,60,4472.0,0.447,2.852,5704.0,0,False,False,False,True,True,False,False,True,False,False,False,0.2346,0,759,Moderate Risk,Approve with conditions (higher rate / lower limit)
41,6.6,120000.0,0.5,0,36.8,1,0,217792.0,36,2014.0,0.201,1.815,6050.0,0,True,False,True,False,False,False,False,False,True,False,False,0.3146,0,711,High Risk,Manual underwriter review
53,7.0,120000.0,21.4,2,27.4,3,3,120105.0,48,1859.0,0.186,1.001,2502.0,0,False,False,True,False,True,False,True,False,False,False,False,0.3799,1,672,High Risk,Manual underwriter review
43,3.2,120000.0,3.1,0,37.4,0,1,74140.0,36,2160.0,0.216,0.618,2059.0,0,False,True,False,False,True,False,False,True,False,False,False,0.295,1,723,Moderate Risk,Approve with conditions (higher rate / lower limit)
56,8.2,120000.0,2.8,0,49.8,0,0,79364.0,12,2230.0,0.223,0.661,6614.0,0,True,False,False,True,True,False,False,False,False,False,True,0.2696,0,738,Moderate Risk,Approve with conditions (higher rate / lower limit)
55,2.3,120000.0,1.3,0,84.7,1,0,98448.0,12,613.0,0.061,0.82,8204.0,1,False,True,False,False,True,False,False,True,False,False,False,0.4459,1,632,High Risk,Manual underwriter review
40,6.0,120000.0,9.6,2,17.5,1,0,150489.0,24,3940.0,0.394,1.254,6270.0,0,False,True,False,True,True,False,False,False,False,True,False,0.3949,0,663,High Risk,Manual underwriter review
48,0.1,120000.0,6.9,0,9.2,2,1,160827.0,60,1190.0,0.119,1.34,2680.0,0,True,False,False,False,True,False,False,False,False,False,False,0.1265,0,824,Low Risk,Approve
63,13.7,120000.0,3.8,1,24.0,3,0,50000.0,48,1428.0,0.143,0.417,1042.0,0,True,False,True,False,False,True,False,False,False,False,False,0.3357,0,699,High Risk,Manual underwriter review
52,7.3,120000.0,2.8,1,16.7,2,0,53758.0,36,913.0,0.091,0.448,1493.0,0,True,False,False,False,True,False,False,True,False,False,False,0.2259,0,764,Moderate Risk,Approve with conditions (higher rate / lower limit)
62,1.7,120000.0,12.8,1,5.6,3,2,421679.0,36,1445.0,0.144,3.514,11713.0,0,True,False,False,False,False,False,False,False,False,False,False,0.2009,0,779,Moderate Risk,Approve with conditions (higher rate / lower limit)
21,1.1,120000.0,4.0,1,39.7,0,2,208638.0,60,2145.0,0.214,1.739,3477.0,0,False,True,True,False,False,True,False,False,True,False,False,0.5414,0,575,Very High Risk,Decline
27,8.9,120000.0,3.2,1,35.7,2,2,50000.0,36,558.0,0.056,0.417,1389.0,0,False,False,True,False,True,False,False,False,False,True,False,0.394,0,664,High Risk,Manual underwriter review
